Supplier,SKU,Product,Department,Type,Supplier price (net),Our price (net x 3.15),Margin $,From price?,Photo URL
Rugs Network (own warehouse),RN-854,Persian Ardebil,Rugs,Hand Knotted,n/a (our own stock),683.10,,No,https://demo-oasis-six.vercel.app/assets/rugs/854.webp
Rugs Network (own warehouse),RN-827,Persian Ardebil,Rugs,Hand Knotted,n/a (our own stock),759.00,,No,https://demo-oasis-six.vercel.app/assets/rugs/827.webp
Rugs Network (own warehouse),RN-1026,Persian Ardebil,Rugs,Hand Knotted,n/a (our own stock),821.10,,No,https://demo-oasis-six.vercel.app/assets/rugs/1026.webp
Rugs Network (own warehouse),RN-886,Persian Ardebil,Rugs,Hand Knotted,n/a (our own stock),1373.10,,No,https://demo-oasis-six.vercel.app/assets/rugs/886.webp
Rugs Network (own warehouse),RN-595,Persian Bakhtiar,Rugs,Hand Knotted,n/a (our own stock),821.10,,No,https://demo-oasis-six.vercel.app/assets/rugs/595.webp
Rugs Network (own warehouse),RN-745,Persian Bakhtiar,Rugs,Hand Knotted,n/a (our own stock),862.50,,No,https://demo-oasis-six.vercel.app/assets/rugs/745.webp
Rugs Network (own warehouse),RN-757,Persian Bakhtiar,Rugs,Hand Knotted,n/a (our own stock),1214.40,,No,https://demo-oasis-six.vercel.app/assets/rugs/757.webp
Rugs Network (own warehouse),RN-897,Persian Bakhtiar,Rugs,Hand Knotted,n/a (our own stock),1511.10,,No,https://demo-oasis-six.vercel.app/assets/rugs/897.webp
Rugs Network (own warehouse),RN-2167,Persian Bakhtiar,Rugs,Hand Knotted,n/a (our own stock),1738.80,,No,https://demo-oasis-six.vercel.app/assets/rugs/2167.webp
Rugs Network (own warehouse),RN-2152,Persian Bakhtiar,Rugs,Hand Knotted,n/a (our own stock),1883.70,,No,https://demo-oasis-six.vercel.app/assets/rugs/2152.webp
Rugs Network (own warehouse),RN-686,Persian Bakhtiari,Rugs,Hand Knotted,n/a (our own stock),1173.00,,No,https://demo-oasis-six.vercel.app/assets/rugs/686.webp
Rugs Network (own warehouse),RN-679,Persian Bakhtiari,Rugs,Hand Knotted,n/a (our own stock),1179.90,,No,https://demo-oasis-six.vercel.app/assets/rugs/679.webp
Rugs Network (own warehouse),RN-736,Persian Bidjar,Rugs,Hand Knotted,n/a (our own stock),641.70,,No,https://demo-oasis-six.vercel.app/assets/rugs/736.webp
Rugs Network (own warehouse),RN-935,Persian Bidjar,Rugs,Hand Knotted,n/a (our own stock),897.00,,No,https://demo-oasis-six.vercel.app/assets/rugs/935.webp
Rugs Network (own warehouse),RN-824,Persian Bidjar,Rugs,Hand Knotted,n/a (our own stock),938.40,,No,https://demo-oasis-six.vercel.app/assets/rugs/824.webp
Rugs Network (own warehouse),RN-604,Persian Bidjar,Rugs,Hand Knotted,n/a (our own stock),959.10,,No,https://demo-oasis-six.vercel.app/assets/rugs/604.webp
Rugs Network (own warehouse),RN-706,Persian Bidjar,Rugs,Hand Knotted,n/a (our own stock),959.10,,No,https://demo-oasis-six.vercel.app/assets/rugs/706.webp
Rugs Network (own warehouse),RN-844,Persian Bidjar,Rugs,Hand Knotted,n/a (our own stock),959.10,,No,https://demo-oasis-six.vercel.app/assets/rugs/844.webp
Rugs Network (own warehouse),RN-721,Persian Bidjar,Rugs,Hand Knotted,n/a (our own stock),1097.10,,No,https://demo-oasis-six.vercel.app/assets/rugs/721.webp
Rugs Network (own warehouse),RN-811,Persian Bidjar,Rugs,Hand Knotted,n/a (our own stock),1373.10,,No,https://demo-oasis-six.vercel.app/assets/rugs/811.webp
Rugs Network (own warehouse),RN-733,Persian Bidjar Ardebil,Rugs,Hand Knotted,n/a (our own stock),1097.10,,No,https://demo-oasis-six.vercel.app/assets/rugs/733.webp
Rugs Network (own warehouse),RN-594,Persian Bidjar Kolyae,Rugs,Hand Knotted,n/a (our own stock),683.10,,No,https://demo-oasis-six.vercel.app/assets/rugs/594.webp
Rugs Network (own warehouse),RN-601,Persian Bidjar Kolyae,Rugs,Hand Knotted,n/a (our own stock),683.10,,No,https://demo-oasis-six.vercel.app/assets/rugs/601.webp
Rugs Network (own warehouse),RN-731,Persian Bidjar Kolyae,Rugs,Hand Knotted,n/a (our own stock),1311.00,,No,https://demo-oasis-six.vercel.app/assets/rugs/731.webp
Rugs Network (own warehouse),RN-685,Persian Bidjar Kolyae,Rugs,Hand Knotted,n/a (our own stock),1690.50,,No,https://demo-oasis-six.vercel.app/assets/rugs/685.webp
Rugs Network (own warehouse),RN-683,Persian Bidjar Kolyae,Rugs,Hand Knotted,n/a (our own stock),2021.70,,No,https://demo-oasis-six.vercel.app/assets/rugs/683.webp
Rugs Network (own warehouse),RN-682,Persian Bidjar Kolyae,Rugs,Hand Knotted,n/a (our own stock),2028.60,,No,https://demo-oasis-six.vercel.app/assets/rugs/682.webp
Rugs Network (own warehouse),RN-680,Persian Bidjar Kolyae,Rugs,Hand Knotted,n/a (our own stock),2152.80,,No,https://demo-oasis-six.vercel.app/assets/rugs/680.webp
Rugs Network (own warehouse),RN-678,Persian Bidjar Kolyae,Rugs,Hand Knotted,n/a (our own stock),2173.50,,No,https://demo-oasis-six.vercel.app/assets/rugs/678.webp
Rugs Network (own warehouse),RN-677,Persian Bidjar Kolyae,Rugs,Hand Knotted,n/a (our own stock),2187.30,,No,https://demo-oasis-six.vercel.app/assets/rugs/677.webp
Rugs Network (own warehouse),RN-681,Persian Bidjar Kolyae,Rugs,Hand Knotted,n/a (our own stock),2201.10,,No,https://demo-oasis-six.vercel.app/assets/rugs/681.webp
Rugs Network (own warehouse),RN-687,Persian Bidjar Kolyae,Rugs,Hand Knotted,n/a (our own stock),2256.30,,No,https://demo-oasis-six.vercel.app/assets/rugs/687.webp
Rugs Network (own warehouse),RN-684,Persian Bidjar Kolyae,Rugs,Hand Knotted,n/a (our own stock),2339.10,,No,https://demo-oasis-six.vercel.app/assets/rugs/684.webp
Rugs Network (own warehouse),RN-664,Persian Bidjar Kolyae,Rugs,Hand Knotted,n/a (our own stock),2344.62,,No,https://demo-oasis-six.vercel.app/assets/rugs/664.webp
Rugs Network (own warehouse),RN-812,Persian Bidjar Senneh,Rugs,Hand Knotted,n/a (our own stock),407.10,,No,https://demo-oasis-six.vercel.app/assets/rugs/812.webp
Rugs Network (own warehouse),RN-870,Persian Bidjar Senneh,Rugs,Hand Knotted,n/a (our own stock),2753.10,,No,https://demo-oasis-six.vercel.app/assets/rugs/870.webp
Rugs Network (own warehouse),RN-901,Persian Broujerd,Rugs,Hand Knotted,n/a (our own stock),592.60,,No,https://demo-oasis-six.vercel.app/assets/rugs/901.webp
Rugs Network (own warehouse),RN-760,Persian Gabeh,Rugs,Hand Knotted,n/a (our own stock),1828.50,,No,https://demo-oasis-six.vercel.app/assets/rugs/760.webp
Rugs Network (own warehouse),RN-781,Persian Garacheh,Rugs,Hand Knotted,n/a (our own stock),807.30,,No,https://demo-oasis-six.vercel.app/assets/rugs/781.webp
Rugs Network (own warehouse),RN-979,Persian Garavand,Rugs,Hand Knotted,n/a (our own stock),483.00,,No,https://demo-oasis-six.vercel.app/assets/rugs/979.webp
Rugs Network (own warehouse),RN-593,Persian Garcheh,Rugs,Hand Knotted,n/a (our own stock),448.50,,No,https://demo-oasis-six.vercel.app/assets/rugs/593.webp
Rugs Network (own warehouse),RN-883,Persian Gholtogh,Rugs,Hand Knotted,n/a (our own stock),407.10,,No,https://demo-oasis-six.vercel.app/assets/rugs/883.webp
Rugs Network (own warehouse),RN-860,Persian Ghom,Rugs,Hand Knotted,n/a (our own stock),821.10,,No,https://demo-oasis-six.vercel.app/assets/rugs/860.webp
Rugs Network (own warehouse),RN-2155,Persian Goltoch,Rugs,Hand Knotted,n/a (our own stock),345.00,,No,https://demo-oasis-six.vercel.app/assets/rugs/2155.webp
Rugs Network (own warehouse),RN-930,Persian Goltoch,Rugs,Hand Knotted,n/a (our own stock),545.10,,No,https://demo-oasis-six.vercel.app/assets/rugs/930.webp
Rugs Network (own warehouse),RN-638,Persian Goltogh,Rugs,Hand Knotted,n/a (our own stock),345.00,,No,https://demo-oasis-six.vercel.app/assets/rugs/638.webp
Rugs Network (own warehouse),RN-950,Persian Hamadan,Rugs,Hand Knotted,n/a (our own stock),269.10,,No,https://demo-oasis-six.vercel.app/assets/rugs/950.webp
Rugs Network (own warehouse),RN-629,Persian Hamadan,Rugs,Hand Knotted,n/a (our own stock),310.50,,No,https://demo-oasis-six.vercel.app/assets/rugs/629.webp
Rugs Network (own warehouse),RN-625,Persian Hamadan,Rugs,Hand Knotted,n/a (our own stock),310.50,,No,https://demo-oasis-six.vercel.app/assets/rugs/625.webp
Rugs Network (own warehouse),RN-608,Persian Hamadan,Rugs,Hand Knotted,n/a (our own stock),310.50,,No,https://demo-oasis-six.vercel.app/assets/rugs/608.webp
Rugs Network (own warehouse),RN-873,Persian Hamadan,Rugs,Hand Knotted,n/a (our own stock),310.50,,No,https://demo-oasis-six.vercel.app/assets/rugs/873.webp
Rugs Network (own warehouse),RN-977,Persian Hamadan,Rugs,Hand Knotted,n/a (our own stock),310.50,,No,https://demo-oasis-six.vercel.app/assets/rugs/977.webp
Rugs Network (own warehouse),RN-1006,Persian Hamadan,Rugs,Hand Knotted,n/a (our own stock),310.50,,No,https://demo-oasis-six.vercel.app/assets/rugs/1006.webp
Rugs Network (own warehouse),RN-2196,Persian Hamadan,Rugs,Hand Knotted,n/a (our own stock),310.50,,No,https://demo-oasis-six.vercel.app/assets/rugs/2196.webp
Rugs Network (own warehouse),RN-2198,Persian Hamadan,Rugs,Hand Knotted,n/a (our own stock),310.50,,No,https://demo-oasis-six.vercel.app/assets/rugs/2198.webp
Rugs Network (own warehouse),RN-2163,Persian Hamadan,Rugs,Hand Knotted,n/a (our own stock),310.50,,No,https://demo-oasis-six.vercel.app/assets/rugs/2163.webp
Rugs Network (own warehouse),RN-2222,Persian Hamadan,Rugs,Hand Knotted,n/a (our own stock),310.50,,No,https://demo-oasis-six.vercel.app/assets/rugs/2222.webp
Rugs Network (own warehouse),RN-2224,Persian Hamadan,Rugs,Hand Knotted,n/a (our own stock),310.50,,No,https://demo-oasis-six.vercel.app/assets/rugs/2224.webp
Rugs Network (own warehouse),RN-2229,Persian Hamadan,Rugs,Hand Knotted,n/a (our own stock),310.50,,No,https://demo-oasis-six.vercel.app/assets/rugs/2229.webp
Rugs Network (own warehouse),RN-2231,Persian Hamadan,Rugs,Hand Knotted,n/a (our own stock),317.40,,No,https://demo-oasis-six.vercel.app/assets/rugs/2231.webp
Rugs Network (own warehouse),RN-2225,Persian Hamadan,Rugs,Hand Knotted,n/a (our own stock),331.20,,No,https://demo-oasis-six.vercel.app/assets/rugs/2225.webp
Rugs Network (own warehouse),RN-982,Persian Hamadan,Rugs,Hand Knotted,n/a (our own stock),331.20,,No,https://demo-oasis-six.vercel.app/assets/rugs/982.webp
Rugs Network (own warehouse),RN-874,Persian Hamadan,Rugs,Hand Knotted,n/a (our own stock),331.20,,No,https://demo-oasis-six.vercel.app/assets/rugs/874.webp
Rugs Network (own warehouse),RN-879,Persian Hamadan,Rugs,Hand Knotted,n/a (our own stock),331.20,,No,https://demo-oasis-six.vercel.app/assets/rugs/879.webp
Rugs Network (own warehouse),RN-881,Persian Hamadan,Rugs,Hand Knotted,n/a (our own stock),331.20,,No,https://demo-oasis-six.vercel.app/assets/rugs/881.webp
Rugs Network (own warehouse),RN-842,Persian Hamadan,Rugs,Hand Knotted,n/a (our own stock),331.20,,No,https://demo-oasis-six.vercel.app/assets/rugs/842.webp
Rugs Network (own warehouse),RN-2251,Persian Hamadan,Rugs,Hand Knotted,n/a (our own stock),338.10,,No,https://demo-oasis-six.vercel.app/assets/rugs/2251.webp
Rugs Network (own warehouse),RN-2223,Persian Hamadan,Rugs,Hand Knotted,n/a (our own stock),345.00,,No,https://demo-oasis-six.vercel.app/assets/rugs/2223.webp
Rugs Network (own warehouse),RN-843,Persian Hamadan,Rugs,Hand Knotted,n/a (our own stock),345.00,,No,https://demo-oasis-six.vercel.app/assets/rugs/843.webp
Rugs Network (own warehouse),RN-880,Persian Hamadan,Rugs,Hand Knotted,n/a (our own stock),345.00,,No,https://demo-oasis-six.vercel.app/assets/rugs/880.webp
Rugs Network (own warehouse),RN-1007,Persian Hamadan,Rugs,Hand Knotted,n/a (our own stock),345.00,,No,https://demo-oasis-six.vercel.app/assets/rugs/1007.webp
Rugs Network (own warehouse),RN-655,Persian Hamadan,Rugs,Hand Knotted,n/a (our own stock),345.00,,No,https://demo-oasis-six.vercel.app/assets/rugs/655.webp
Rugs Network (own warehouse),RN-740,Persian Hamadan,Rugs,Hand Knotted,n/a (our own stock),345.00,,No,https://demo-oasis-six.vercel.app/assets/rugs/740.webp
Rugs Network (own warehouse),RN-605,Persian Hamadan,Rugs,Hand Knotted,n/a (our own stock),345.00,,No,https://demo-oasis-six.vercel.app/assets/rugs/605.webp
Rugs Network (own warehouse),RN-600,Persian Hamadan,Rugs,Hand Knotted,n/a (our own stock),345.00,,No,https://demo-oasis-six.vercel.app/assets/rugs/600.webp
Rugs Network (own warehouse),RN-614,Persian Hamadan,Rugs,Hand Knotted,n/a (our own stock),345.00,,No,https://demo-oasis-six.vercel.app/assets/rugs/614.webp
Rugs Network (own warehouse),RN-607,Persian Hamadan,Rugs,Hand Knotted,n/a (our own stock),345.00,,No,https://demo-oasis-six.vercel.app/assets/rugs/607.webp
Rugs Network (own warehouse),RN-616,Persian Hamadan,Rugs,Hand Knotted,n/a (our own stock),345.00,,No,https://demo-oasis-six.vercel.app/assets/rugs/616.webp
Rugs Network (own warehouse),RN-632,Persian Hamadan,Rugs,Hand Knotted,n/a (our own stock),345.00,,No,https://demo-oasis-six.vercel.app/assets/rugs/632.webp
Rugs Network (own warehouse),RN-635,Persian Hamadan,Rugs,Hand Knotted,n/a (our own stock),345.00,,No,https://demo-oasis-six.vercel.app/assets/rugs/635.webp
Rugs Network (own warehouse),RN-951,Persian Hamadan,Rugs,Hand Knotted,n/a (our own stock),351.90,,No,https://demo-oasis-six.vercel.app/assets/rugs/951.webp
Rugs Network (own warehouse),RN-980,Persian Hamadan,Rugs,Hand Knotted,n/a (our own stock),351.90,,No,https://demo-oasis-six.vercel.app/assets/rugs/980.webp
Rugs Network (own warehouse),RN-1008,Persian Hamadan,Rugs,Hand Knotted,n/a (our own stock),358.80,,No,https://demo-oasis-six.vercel.app/assets/rugs/1008.webp
Rugs Network (own warehouse),RN-2202,Persian Hamadan,Rugs,Hand Knotted,n/a (our own stock),358.80,,No,https://demo-oasis-six.vercel.app/assets/rugs/2202.webp
Rugs Network (own warehouse),RN-2230,Persian Hamadan,Rugs,Hand Knotted,n/a (our own stock),358.80,,No,https://demo-oasis-six.vercel.app/assets/rugs/2230.webp
Rugs Network (own warehouse),RN-2227,Persian Hamadan,Rugs,Hand Knotted,n/a (our own stock),358.80,,No,https://demo-oasis-six.vercel.app/assets/rugs/2227.webp
Rugs Network (own warehouse),RN-2228,Persian Hamadan,Rugs,Hand Knotted,n/a (our own stock),358.80,,No,https://demo-oasis-six.vercel.app/assets/rugs/2228.webp
Rugs Network (own warehouse),RN-602,Persian Hamadan,Rugs,Hand Knotted,n/a (our own stock),358.80,,No,https://demo-oasis-six.vercel.app/assets/rugs/602.webp
Rugs Network (own warehouse),RN-606,Persian Hamadan,Rugs,Hand Knotted,n/a (our own stock),365.70,,No,https://demo-oasis-six.vercel.app/assets/rugs/606.webp
Rugs Network (own warehouse),RN-599,Persian Hamadan,Rugs,Hand Knotted,n/a (our own stock),365.70,,No,https://demo-oasis-six.vercel.app/assets/rugs/599.webp
Rugs Network (own warehouse),RN-657,Persian Hamadan,Rugs,Hand Knotted,n/a (our own stock),365.70,,No,https://demo-oasis-six.vercel.app/assets/rugs/657.webp
Rugs Network (own warehouse),RN-2250,Persian Hamadan,Rugs,Hand Knotted,n/a (our own stock),365.70,,No,https://demo-oasis-six.vercel.app/assets/rugs/2250.webp
Rugs Network (own warehouse),RN-978,Persian Hamadan,Rugs,Hand Knotted,n/a (our own stock),365.70,,No,https://demo-oasis-six.vercel.app/assets/rugs/978.webp
Rugs Network (own warehouse),RN-876,Persian Hamadan,Rugs,Hand Knotted,n/a (our own stock),372.60,,No,https://demo-oasis-six.vercel.app/assets/rugs/876.webp
Rugs Network (own warehouse),RN-2197,Persian Hamadan,Rugs,Hand Knotted,n/a (our own stock),372.60,,No,https://demo-oasis-six.vercel.app/assets/rugs/2197.webp
Rugs Network (own warehouse),RN-2201,Persian Hamadan,Rugs,Hand Knotted,n/a (our own stock),372.60,,No,https://demo-oasis-six.vercel.app/assets/rugs/2201.webp
Rugs Network (own warehouse),RN-630,Persian Hamadan,Rugs,Hand Knotted,n/a (our own stock),372.60,,No,https://demo-oasis-six.vercel.app/assets/rugs/630.webp
Rugs Network (own warehouse),RN-615,Persian Hamadan,Rugs,Hand Knotted,n/a (our own stock),372.60,,No,https://demo-oasis-six.vercel.app/assets/rugs/615.webp
Rugs Network (own warehouse),RN-634,Persian Hamadan,Rugs,Hand Knotted,n/a (our own stock),372.60,,No,https://demo-oasis-six.vercel.app/assets/rugs/634.webp
Rugs Network (own warehouse),RN-610,Persian Hamadan,Rugs,Hand Knotted,n/a (our own stock),372.60,,No,https://demo-oasis-six.vercel.app/assets/rugs/610.webp
Rugs Network (own warehouse),RN-2199,Persian Hamadan,Rugs,Hand Knotted,n/a (our own stock),379.50,,No,https://demo-oasis-six.vercel.app/assets/rugs/2199.webp
Rugs Network (own warehouse),RN-611,Persian Hamadan,Rugs,Hand Knotted,n/a (our own stock),379.50,,No,https://demo-oasis-six.vercel.app/assets/rugs/611.webp
Rugs Network (own warehouse),RN-609,Persian Hamadan,Rugs,Hand Knotted,n/a (our own stock),393.30,,No,https://demo-oasis-six.vercel.app/assets/rugs/609.webp
Rugs Network (own warehouse),RN-656,Persian Hamadan,Rugs,Hand Knotted,n/a (our own stock),407.10,,No,https://demo-oasis-six.vercel.app/assets/rugs/656.webp
Rugs Network (own warehouse),RN-973,Persian Hamadan,Rugs,Hand Knotted,n/a (our own stock),407.10,,No,https://demo-oasis-six.vercel.app/assets/rugs/973.webp
Rugs Network (own warehouse),RN-2194,Persian Hamadan,Rugs,Hand Knotted,n/a (our own stock),407.10,,No,https://demo-oasis-six.vercel.app/assets/rugs/2194.webp
Rugs Network (own warehouse),RN-2203,Persian Hamadan,Rugs,Hand Knotted,n/a (our own stock),407.10,,No,https://demo-oasis-six.vercel.app/assets/rugs/2203.webp
Rugs Network (own warehouse),RN-2226,Persian Hamadan,Rugs,Hand Knotted,n/a (our own stock),407.10,,No,https://demo-oasis-six.vercel.app/assets/rugs/2226.webp
Rugs Network (own warehouse),RN-831,Persian Hamadan,Rugs,Hand Knotted,n/a (our own stock),412.62,,No,https://demo-oasis-six.vercel.app/assets/rugs/831.webp
Rugs Network (own warehouse),RN-949,Persian Hamadan,Rugs,Hand Knotted,n/a (our own stock),510.60,,No,https://demo-oasis-six.vercel.app/assets/rugs/949.webp
Rugs Network (own warehouse),RN-981,Persian Hamadan,Rugs,Hand Knotted,n/a (our own stock),627.90,,No,https://demo-oasis-six.vercel.app/assets/rugs/981.webp
Rugs Network (own warehouse),RN-929,Persian Hamadan,Rugs,Hand Knotted,n/a (our own stock),779.70,,No,https://demo-oasis-six.vercel.app/assets/rugs/929.webp
Rugs Network (own warehouse),RN-2249,Persian Hamadan,Rugs,Hand Knotted,n/a (our own stock),779.70,,No,https://demo-oasis-six.vercel.app/assets/rugs/2249.webp
Rugs Network (own warehouse),RN-580,Persian Hossein Abad,Rugs,Hand Knotted,n/a (our own stock),759.00,,No,https://demo-oasis-six.vercel.app/assets/rugs/580.webp
Rugs Network (own warehouse),RN-622,Persian Hussein Abad,Rugs,Hand Knotted,n/a (our own stock),365.70,,No,https://demo-oasis-six.vercel.app/assets/rugs/622.webp
Rugs Network (own warehouse),RN-765,Persian Hussein Abad,Rugs,Hand Knotted,n/a (our own stock),427.80,,No,https://demo-oasis-six.vercel.app/assets/rugs/765.webp
Rugs Network (own warehouse),RN-643,Persian Hussein Abad,Rugs,Hand Knotted,n/a (our own stock),427.80,,No,https://demo-oasis-six.vercel.app/assets/rugs/643.webp
Rugs Network (own warehouse),RN-755,Persian Isfahan,Rugs,Hand Knotted,n/a (our own stock),1973.40,,No,https://demo-oasis-six.vercel.app/assets/rugs/755.webp
Rugs Network (own warehouse),RN-1002,Persian Isfahan,Rugs,Hand Knotted,n/a (our own stock),4133.10,,No,https://demo-oasis-six.vercel.app/assets/rugs/1002.webp
Rugs Network (own warehouse),RN-1003,Persian Isfahan,Rugs,Hand Knotted,n/a (our own stock),5099.10,,No,https://demo-oasis-six.vercel.app/assets/rugs/1003.webp
Rugs Network (own warehouse),RN-623,Persian Joshegan,Rugs,Hand Knotted,n/a (our own stock),448.50,,No,https://demo-oasis-six.vercel.app/assets/rugs/623.webp
Rugs Network (own warehouse),RN-993,Persian Joshegan,Rugs,Hand Knotted,n/a (our own stock),1925.10,,No,https://demo-oasis-six.vercel.app/assets/rugs/993.webp
Rugs Network (own warehouse),RN-925,Persian Kalerdasht,Rugs,Hand Knotted,n/a (our own stock),483.00,,No,https://demo-oasis-six.vercel.app/assets/rugs/925.webp
Rugs Network (own warehouse),RN-985,Persian Kalerdasht,Rugs,Hand Knotted,n/a (our own stock),800.40,,No,https://demo-oasis-six.vercel.app/assets/rugs/985.webp
